Time,ID,Event name,Description,Section
"21 December 2022, 10:32 AM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"21 December 2022, 10:32 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:32 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:30 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:30 AM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"21 December 2022, 10:30 AM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"21 December 2022, 10:30 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:30 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:29 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:29 AM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"21 December 2022, 10:29 AM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"21 December 2022, 10:29 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:29 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:29 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:28 AM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"21 December 2022, 10:28 AM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"21 December 2022, 10:28 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:28 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:13 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:13 AM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"21 December 2022, 10:13 AM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"21 December 2022, 10:13 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:12 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:11 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:11 AM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"21 December 2022, 10:11 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:11 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 9:47 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 9:45 AM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"21 December 2022, 9:45 AM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"21 December 2022, 9:45 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 9:03 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 9:03 AM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"21 December 2022, 9:03 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:25 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"20 December 2022, 5:22 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"20 December 2022, 5:22 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"20 December 2022, 5:22 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:21 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:21 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"20 December 2022, 5:21 PM",166543,Course viewed,The user with id '166543' viewed the section number '12' of the course with id '39000'.,12
"20 December 2022, 5:21 PM",166543,Course viewed,The user with id '166543' viewed the section number '12' of the course with id '39000'.,12
"20 December 2022, 5:21 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:20 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:20 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:19 PM",166543,Course viewed,The user with id '166543' viewed the section number '12' of the course with id '39000'.,12
"20 December 2022, 5:19 PM",166543,Course viewed,The user with id '166543' viewed the section number '12' of the course with id '39000'.,12
"20 December 2022, 5:19 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:19 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:18 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:18 PM",166543,Course viewed,The user with id '166543' viewed the section number '12' of the course with id '39000'.,12
"20 December 2022, 5:18 PM",166543,Course viewed,The user with id '166543' viewed the section number '12' of the course with id '39000'.,12
"20 December 2022, 5:18 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:17 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:17 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:16 PM",166543,Course viewed,The user with id '166543' viewed the section number '12' of the course with id '39000'.,12
"20 December 2022, 5:16 PM",166543,Course viewed,The user with id '166543' viewed the section number '12' of the course with id '39000'.,12
"20 December 2022, 5:16 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:16 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:13 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:13 PM",166543,Course viewed,The user with id '166543' viewed the section number '12' of the course with id '39000'.,12
"20 December 2022, 5:12 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"20 December 2022, 5:12 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"20 December 2022, 5:12 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:12 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:10 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:10 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"20 December 2022, 5:10 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"20 December 2022, 5:10 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:10 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:10 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"20 December 2022, 5:10 PM",166543,Course viewed,The user with id '166543' viewed the section number '10' of the course with id '39000'.,10
"20 December 2022, 5:10 PM",166543,Course viewed,The user with id '166543' viewed the section number '13' of the course with id '39000'.,13
"20 December 2022, 5:09 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"20 December 2022, 5:09 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"20 December 2022, 5:09 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:08 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:05 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 5:02 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 4:48 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 4:31 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 4:29 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 4:25 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 4:23 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 4:22 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 4:21 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"20 December 2022, 4:21 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
